Pricing_Record_ID,NDC,Pricing_Methodology,Unit_Price,Package_Price,Effective_Date,End_Date,Source_System,Last_Updated
PRC0005828,64322142638,MAC,1.2062,57.9,2024-09-20,2025-04-14,PricingFeedB,2026-05-28
PRC0005829,13745261453,AWP,6.3346,120.36,2026-03-24,2027-04-18,PricingFeedA,2025-09-22
PRC0005830,47340976831,WAC,1.2964,80.38,2023-12-23,2025-09-18,PricingFeedB,2025-09-03
PRC0005831,51057281520,Contract Rate,93.924,2160.25,2024-02-29,2025-07-13,PricingFeedB,2025-02-09
PRC0005832,40504965642,WAC,1.0625,28.69,2025-10-22,2026-01-21,PricingFeedA,2025-06-05
PRC0005833,57323670373,Contract Rate,11.9797,587.01,2024-07-31,2026-06-14,PricingFeedB,2025-02-26
PRC0005834,57089942274,NADAC,21.3295,405.26,2023-04-02,2025-02-21,PricingFeedA,2025-06-11
PRC0005835,25353369992,AWP,4.7993,163.18,2024-07-21,2025-12-09,PricingFeedA,2025-08-30
PRC0005836,52862954898,Contract Rate,7.3951,687.74,2024-05-19,2024-12-21,PricingFeedB,2025-11-13
PRC0005837,30516747666,MAC,5.1232,399.61,2024-12-25,2026-08-06,PricingFeedB,2026-04-02
PRC0005838,92375297554,NADAC,3.6645,172.23,2025-06-14,2026-04-06,PricingFeedB,2026-05-09
PRC0005839,96691540687,NADAC,5.7084,199.79,2025-02-04,2026-10-05,PricingFeedA,2025-07-17
PRC0005840,31054839415,NADAC,41.421,3106.57,2023-07-07,2023-11-09,PricingFeedA,2025-01-20
PRC0005841,55747428354,AWP,40.879,449.67,2023-08-14,2024-03-09,PricingFeedB,2026-04-01
PRC0005842,85340859181,NADAC,6.748,121.46,2024-05-23,2024-09-13,PricingFeedB,2025-11-12
PRC0005843,40427686976,MAC,20.1634,221.8,2023-04-09,2025-02-19,PricingFeedB,2025-03-12
PRC0005844,22620625618,WAC,6.5436,314.09,2025-10-10,2026-02-14,PricingFeedB,2026-02-25
PRC0005845,21243727554,NADAC,4.0627,329.08,2023-12-02,2024-06-21,PricingFeedB,2026-01-12
PRC0005846,67259185565,AWP,62.0054,6138.53,2024-03-12,2025-12-17,PricingFeedA,2025-05-02
PRC0005847,93234720318,MAC,2.1553,58.19,2026-03-12,2026-08-10,PricingFeedB,2025-04-16
PRC0005848,89111529797,WAC,0.4821,7.71,2023-06-30,2024-09-27,PricingFeedB,2025-06-21
PRC0005849,48967225613,NADAC,1.319,77.82,2024-12-01,2025-12-16,PricingFeedA,2025-12-03
PRC0005850,48777918537,Contract Rate,6.5941,125.29,2024-06-13,2026-03-29,PricingFeedB,2025-05-20
PRC0005851,77633965520,Contract Rate,6.3818,268.04,2023-10-15,2024-03-25,PricingFeedA,2025-02-05
PRC0005852,44872908135,Contract Rate,7.4622,716.37,2024-05-15,2024-12-22,PricingFeedB,2025-08-01
PRC0005853,38481272433,Contract Rate,3.939,114.23,2025-08-01,2026-01-11,PricingFeedA,2025-07-15
PRC0005854,52004247373,NADAC,21.1922,1992.07,2025-04-04,2026-09-18,PricingFeedA,2026-06-29
PRC0005855,50146274292,NADAC,15.8513,1537.58,2026-03-23,2027-05-20,PricingFeedA,2025-09-25
PRC0005856,27306842138,MAC,14.4225,692.28,2024-12-15,2026-06-25,PricingFeedA,2025-05-26
PRC0005857,25094254121,NADAC,5.3981,259.11,2025-03-30,2026-10-26,PricingFeedA,2026-06-16
PRC0005858,18475573796,WAC,10.4542,752.7,2026-04-02,2027-12-20,PricingFeedA,2026-04-11
PRC0005859,63011707032,Contract Rate,4.5112,338.34,2026-02-18,2026-11-22,PricingFeedA,2026-03-30
PRC0005860,41115163443,Contract Rate,1.812,30.8,2024-04-29,2025-07-30,PricingFeedA,2026-02-15
PRC0005861,79715188913,AWP,18.4069,460.17,2023-09-23,2025-09-09,PricingFeedA,2025-11-18
PRC0005862,37452117788,MAC,9.9793,938.05,2025-12-29,2027-02-27,PricingFeedB,2025-08-13
PRC0005863,93474724778,AWP,13.9391,850.29,2023-01-20,2023-06-23,PricingFeedB,2025-12-26
PRC0005864,51057281520,NADAC,11.6008,533.64,2026-02-25,2027-04-26,PricingFeedB,2026-06-13
PRC0005865,12493232019,AWP,3.9875,167.47,2023-06-14,2023-12-13,PricingFeedB,2025-03-26
PRC0005866,22522938085,WAC,10.5086,231.19,2023-01-25,2023-06-25,PricingFeedB,2025-04-04
PRC0005867,37195598538,AWP,3.2109,61.01,2023-07-05,2024-07-16,PricingFeedA,2025-04-17
PRC0005868,64140385391,MAC,9.2738,435.87,2024-05-01,2025-03-08,PricingFeedB,2025-06-19
PRC0005869,52039804315,Contract Rate,1.8891,34.0,2023-06-02,2024-01-10,PricingFeedB,2025-10-20
PRC0005870,37104711512,AWP,6.8668,384.54,2023-11-16,2025-02-04,PricingFeedB,2026-04-24
PRC0005871,31265213479,WAC,2.5157,221.38,2024-05-07,2026-01-29,PricingFeedA,2026-02-05
PRC0005872,43412851646,NADAC,3.8837,275.74,2023-03-20,2025-01-23,PricingFeedB,2025-06-13
PRC0005873,96682671088,Contract Rate,14.1227,1384.02,2025-04-20,2026-08-02,PricingFeedB,2026-03-15
PRC0005874,57892185137,NADAC,1.48,118.4,2024-02-19,2025-06-07,PricingFeedA,2026-06-04
PRC0005875,26851855697,AWP,9.7644,410.1,2025-06-07,2026-05-26,PricingFeedA,2025-07-05
PRC0005876,58257248865,NADAC,8.2649,173.56,2023-01-13,2024-06-05,PricingFeedB,2025-12-31
PRC0005877,23809467884,AWP,21.0302,1093.57,2023-09-24,2025-04-28,PricingFeedB,2026-01-17
PRC0005878,64943476728,NADAC,9.2313,230.78,2024-05-17,2026-02-03,PricingFeedB,2025-11-26
PRC0005879,40026109670,WAC,11.7084,702.5,2024-05-01,2026-04-01,PricingFeedB,2026-01-17
PRC0005880,25320855947,AWP,,105.76,2023-11-01,2025-07-10,PricingFeedB,2025-05-06
PRC0005881,20698353031,Contract Rate,3.5772,296.91,2024-01-20,2025-12-24,PricingFeedB,2025-06-28
PRC0005882,44605799615,Contract Rate,11.9027,428.5,2024-07-07,2025-11-14,PricingFeedA,2026-02-26
PRC0005883,50389239682,WAC,12.1132,1162.87,2025-11-23,2026-11-03,PricingFeedB,2026-06-24
PRC0005884,28631979336,AWP,6.679,647.86,2024-02-03,2025-09-05,PricingFeedB,2025-07-07
PRC0005885,81214270455,Contract Rate,49.2245,3150.37,2026-01-04,2026-05-04,PricingFeedA,2025-08-15
PRC0005886,96282694513,NADAC,24.3412,949.31,2023-07-26,2025-05-15,PricingFeedB,2026-03-03
PRC0005887,84538386197,NADAC,6.9241,207.72,2024-11-02,2026-09-27,PricingFeedA,2025-06-30
PRC0005888,19307837771,MAC,15.5117,1473.61,2023-07-13,2023-10-14,PricingFeedB,2025-10-05
PRC0005889,43701205518,WAC,9.0624,561.87,2025-10-19,2026-09-16,PricingFeedA,2025-10-27
PRC0005890,14420419723,NADAC,2.8787,86.36,2026-05-31,2026-12-27,PricingFeedB,2025-07-10
PRC0005891,13245368747,Contract Rate,23.9884,887.57,2023-08-04,2023-12-10,PricingFeedB,2025-01-13
PRC0005892,58801526081,WAC,3.1617,268.74,2023-06-10,2023-12-18,PricingFeedB,2025-02-24
PRC0005893,20858309589,MAC,8.4664,313.26,2024-06-03,2024-09-18,PricingFeedA,2025-11-14
PRC0005894,76053633631,Contract Rate,4.7001,206.8,2025-02-05,2026-04-29,PricingFeedA,2026-05-30
PRC0005895,51850973745,Contract Rate,3.4411,309.7,2024-05-28,2026-02-21,PricingFeedA,2026-02-11
PRC0005896,62299475227,MAC,7.2301,303.66,2025-06-21,2027-05-01,PricingFeedB,2025-07-12
PRC0005897,74385175975,WAC,4.6449,325.14,2025-03-04,2026-02-01,PricingFeedB,2025-10-18
PRC0005898,80264600050,MAC,3.1187,43.66,2026-01-23,2027-02-18,PricingFeedB,2026-02-03
PRC0005899,70400541549,WAC,2.8235,31.06,2023-05-19,2024-10-24,PricingFeedB,2025-10-29
PRC0005900,21365601254,AWP,40.7967,693.54,2026-05-13,2028-02-04,PricingFeedB,2025-10-13
PRC0005901,48887377765,Contract Rate,18.5056,1554.47,2023-03-25,2023-11-08,PricingFeedB,2026-01-28
PRC0005902,49169824284,Contract Rate,9.4876,683.11,2025-01-04,2026-04-26,PricingFeedA,2026-02-01
PRC0005903,66286287567,AWP,-4.8911,-234.77,2023-09-15,2025-06-02,PricingFeedA,2026-08-03
PRC0005904,90122185551,WAC,8.0857,574.08,2025-12-30,2026-04-03,PricingFeedA,2026-07-29
PRC0005905,96443863653,MAC,10.0384,722.76,2023-04-04,2024-03-31,PricingFeedB,2025-12-15
PRC0005906,93322571389,Contract Rate,9.7211,136.1,2023-09-17,2024-03-14,PricingFeedB,2025-03-28
PRC0005907,13912543726,NADAC,33.461,401.53,2024-11-22,2026-07-14,PricingFeedB,2026-08-11
PRC0005908,47041166680,WAC,2.4652,130.66,2024-07-18,2025-03-27,PricingFeedA,2025-06-07
PRC0005909,65244152274,Contract Rate,10.1186,910.67,2024-04-12,2025-03-02,PricingFeedB,2026-06-25
PRC0005910,90409204356,NADAC,1.1719,92.58,2024-08-07,2025-05-14,PricingFeedA,2025-04-07
PRC0005911,74039272223,Contract Rate,41.4315,3190.23,2024-03-26,2025-05-29,PricingFeedA,2026-05-12
PRC0005912,86150728282,MAC,19.6569,1336.67,2025-02-03,2026-05-29,PricingFeedB,2026-08-14
PRC0005913,20662343885,AWP,6.9573,243.51,2024-05-03,2025-12-11,PricingFeedA,2025-01-12
PRC0005914,62176247065,MAC,5.0151,366.1,2023-07-24,2024-10-03,PricingFeedA,2026-02-10
PRC0005915,85393162035,Contract Rate,31.0316,620.63,2025-01-09,2025-05-09,PricingFeedB,2026-06-05
PRC0005916,52800745415,NADAC,3.4191,270.11,2025-07-31,2025-12-15,PricingFeedB,2025-09-09
PRC0005917,73179592267,WAC,22.0344,462.72,2023-02-13,2025-01-20,PricingFeedB,2025-12-23
PRC0005918,73825238231,NADAC,0.8797,15.83,2024-10-02,2026-06-07,PricingFeedA,2025-07-08
PRC0005919,70613545988,MAC,12.4449,323.57,2023-03-11,2023-10-24,PricingFeedB,2026-01-23
PRC0005920,73825238231,WAC,1.2366,102.64,2024-04-10,2025-01-03,PricingFeedB,2025-06-05
PRC0005921,25245820746,AWP,2.0711,188.47,2025-11-21,2026-02-25,PricingFeedB,2026-01-04
PRC0005922,91237315897,Contract Rate,4.1005,340.34,2025-05-25,2026-02-27,PricingFeedB,2025-09-12
PRC0005923,68912388929,MAC,19.37,774.8,2023-10-30,2024-04-03,PricingFeedA,2025-10-26
PRC0005924,98244356040,NADAC,6.0079,162.21,2025-05-01,2026-10-07,PricingFeedB,2025-11-08
PRC0005925,31620645567,UNKNOWN_METHOD,5.6742,175.9,2024-07-29,2025-05-14,PricingFeedA,2025-08-19
PRC0005926,22187365237,WAC,6.5348,254.86,2023-05-01,2025-01-26,PricingFeedB,2026-06-13
PRC0005927,55068365571,MAC,6.1562,566.37,2023-06-12,2024-09-24,PricingFeedB,2025-02-10
PRC0005928,50757578276,WAC,2.1974,103.28,2024-05-28,2024-10-16,PricingFeedB,2025-11-30
PRC0005929,25871240147,NADAC,12.0377,625.96,2025-08-29,2026-05-17,PricingFeedA,2025-10-18
PRC0005930,67141494586,MAC,29.8306,2147.8,2025-01-29,2026-12-18,PricingFeedB,2026-04-10
PRC0005931,97378960743,MAC,6.2822,408.34,2025-04-03,2025-08-20,PricingFeedA,2026-07-19
PRC0005932,96593890261,AWP,0.5033,10.07,2025-06-29,2027-03-03,PricingFeedA,2025-11-21
PRC0005933,26004482228,Contract Rate,5.7558,425.93,2025-10-02,2027-04-14,PricingFeedB,2026-06-19
PRC0005934,93139577848,AWP,2.2636,76.96,2024-08-10,2025-05-16,PricingFeedA,2025-08-11
PRC0005935,59760482618,Contract Rate,1.4552,90.22,2023-05-14,2024-08-19,PricingFeedB,2025-09-06
PRC0005936,84335217948,MAC,14.7315,1355.3,2024-03-05,2024-08-02,PricingFeedA,2026-03-30
PRC0005937,96691540687,NADAC,2.6444,60.82,2025-08-07,2027-05-08,PricingFeedB,2025-08-21
PRC0005938,99873357727,Contract Rate,1.3406,124.68,2023-07-20,2024-07-21,PricingFeedB,2025-04-28
PRC0005939,59772579378,WAC,22.4209,1143.47,2024-09-30,2025-02-28,PricingFeedA,2025-01-22
PRC0005940,46826465747,Contract Rate,12.5888,302.13,2026-01-22,2026-08-10,PricingFeedB,2025-07-29
PRC0005941,12859564719,AWP,0.2448,5.14,2024-06-01,2026-03-14,PricingFeedB,2025-10-24
PRC0005942,40842594127,Contract Rate,4.7397,118.49,2023-05-18,2024-06-03,PricingFeedB,2025-02-05
PRC0005943,45469791921,AWP,5.3483,149.75,2023-11-23,2024-05-12,PricingFeedA,2025-01-03
PRC0005944,14382432019,AWP,4.766,333.62,2023-03-05,2024-03-26,PricingFeedA,2026-02-16
PRC0005945,44199500329,MAC,4.5238,122.14,2024-12-15,2025-07-28,PricingFeedB,2026-03-28
PRC0005946,53008248547,WAC,9.784,528.34,2024-05-27,2025-11-01,PricingFeedA,2026-01-07
PRC0005947,71237921960,MAC,2.7523,187.16,2023-11-27,2024-03-01,PricingFeedA,2026-04-07
PRC0005948,79775467157,WAC,7.2204,324.92,2023-11-14,2024-11-18,PricingFeedB,2025-09-13
PRC0005949,47494236310,NADAC,3.4344,157.98,2025-08-10,2027-03-14,PricingFeedA,2026-02-16
PRC0005950,31559714166,WAC,7.386,265.9,2023-12-29,2025-05-04,PricingFeedA,2025-01-07
PRC0005951,95701180452,AWP,3.0586,238.57,2025-01-26,2026-03-09,PricingFeedA,2025-04-21
PRC0005952,45073829754,NADAC,16.5465,694.95,2024-01-12,2025-03-01,PricingFeedA,2026-04-04
PRC0005953,85778839614,NADAC,2.399,225.51,2025-08-10,2027-07-19,PricingFeedB,2025-03-23
PRC0005954,22593438668,NADAC,8.662,485.07,2025-09-11,2027-04-03,PricingFeedA,2025-01-18
PRC0005955,55066490222,NADAC,2.847,34.16,2023-08-08,2023-12-31,PricingFeedA,2025-03-23
PRC0005956,40842594127,Contract Rate,0.8973,15.25,2025-01-20,2026-07-09,PricingFeedA,2025-03-21
PRC0005957,77464349998,AWP,4.7706,300.55,2023-10-12,2024-03-24,PricingFeedB,2026-02-27
PRC0005958,76013679988,MAC,14.7599,1254.59,2024-04-28,2024-10-28,PricingFeedA,2025-07-20
PRC0005959,48045569225,WAC,6.8199,75.02,2024-04-15,2026-03-12,PricingFeedB,2025-10-31
PRC0005960,91356729487,AWP,17.0659,477.85,2024-07-29,2025-04-12,PricingFeedA,2025-01-26
PRC0005961,93961156923,AWP,21.2961,1937.95,2023-02-14,2024-04-04,PricingFeedA,2025-01-01
PRC0005962,25866246025,NADAC,7.1534,665.27,2025-09-27,2027-08-06,PricingFeedA,2025-01-23
PRC0005963,62107980910,Contract Rate,5.9781,346.73,2023-10-23,2025-01-10,PricingFeedA,2026-07-03
PRC0005964,19150183984,AWP,24.1286,675.6,2023-05-13,2024-11-28,PricingFeedB,2025-06-21
PRC0005965,75313622617,NADAC,10.1764,905.7,2023-02-20,2024-05-04,PricingFeedA,2025-03-09
PRC0005966,13658312760,AWP,44.885,628.39,2024-04-23,2025-01-28,PricingFeedB,2026-05-20
PRC0005967,79715188913,Contract Rate,29.3656,1350.82,2023-05-03,2023-12-11,PricingFeedA,2026-05-28
PRC0005968,96012885450,Contract Rate,36.8599,2359.03,2024-02-19,2025-10-03,PricingFeedB,2026-07-20
PRC0005969,52800745415,WAC,20.8467,687.94,2023-05-11,2024-06-21,PricingFeedA,2026-02-15
PRC0005970,66887309527,MAC,1.117,69.25,2023-05-08,2024-06-18,PricingFeedA,2025-04-13
PRC0005971,91638946513,MAC,3.2446,243.34,2024-02-21,2024-06-05,PricingFeedB,2025-05-22
PRC0005972,38327505360,Contract Rate,75.4183,6636.81,2026-04-08,2026-10-26,PricingFeedB,2025-10-20
PRC0005973,42627468935,NADAC,5.2448,377.63,2023-10-28,2024-02-17,PricingFeedB,2026-04-24
PRC0005974,58378729732,Contract Rate,5.7152,451.5,2023-02-24,2023-11-28,PricingFeedA,2025-03-06
PRC0005975,89789879626,AWP,11.0524,618.93,2024-11-22,2026-08-12,PricingFeedA,2026-01-01
PRC0005976,88056214772,AWP,11.5916,637.54,2023-06-09,2024-02-18,PricingFeedA,2025-09-13
PRC0005977,49498489686,WAC,5.7033,393.53,2026-03-21,2027-08-01,PricingFeedB,2025-10-18
PRC0005978,48166992874,AWP,17.3566,1405.88,2024-06-04,2025-07-09,PricingFeedB,2026-08-12
PRC0005979,63498422023,Contract Rate,3.2073,237.34,2023-05-03,2023-12-29,PricingFeedA,2026-04-10
PRC0005980,97829657184,Contract Rate,8.5932,206.24,2024-05-06,2025-03-07,PricingFeedB,2026-06-10
PRC0005981,59990586381,MAC,7.3572,125.07,2026-02-18,2027-11-01,PricingFeedB,2025-05-08
PRC0005982,23817377057,AWP,31.4666,3020.79,2024-09-11,2025-12-14,PricingFeedA,2025-08-02
PRC0005983,13254104910,Contract Rate,11.0106,902.87,2025-02-14,2026-02-02,PricingFeedB,2026-08-12
PRC0005984,90728447630,AWP,4.6673,378.05,2025-08-30,2026-01-06,PricingFeedB,2026-03-04
PRC0005985,94227785584,Contract Rate,5.7313,63.04,2023-05-19,2024-11-21,PricingFeedA,2026-06-17
PRC0005986,35743278195,NADAC,3.3886,142.32,2025-03-14,2026-06-06,PricingFeedB,2025-10-29
PRC0005987,47349867456,MAC,2.0268,89.18,2026-01-07,2026-09-24,PricingFeedB,2025-04-23
PRC0005988,62718517427,Contract Rate,13.2196,475.91,2025-03-01,2026-11-23,PricingFeedB,2026-07-16
PRC0005989,78375177340,NADAC,0.6533,38.54,2024-07-18,2025-05-18,PricingFeedA,2026-07-30
PRC0005990,10394138129,AWP,13.7938,662.1,2025-08-31,2026-10-08,PricingFeedB,2025-08-28
PRC0005991,74618978456,NADAC,11.2132,280.33,2023-01-11,2023-12-09,PricingFeedB,2026-04-22
PRC0005992,40773504873,NADAC,8.8922,275.66,2024-01-24,2024-08-02,PricingFeedA,2025-06-14
PRC0005993,19952451798,MAC,2.7897,170.17,2023-11-01,2024-05-31,PricingFeedA,2026-02-04
PRC0005994,36069903176,AWP,9.3448,691.52,2025-12-08,2027-06-13,PricingFeedB,2026-05-27
PRC0005995,92294919275,WAC,37.7713,3210.56,2023-11-24,2024-06-21,PricingFeedB,2025-09-24
PRC0005996,40837522788,AWP,52.6833,3213.68,2025-10-20,2026-12-27,PricingFeedB,2025-05-19
PRC0005997,69710507219,MAC,28.3476,1218.95,2024-04-21,2025-02-01,PricingFeedA,2026-05-16
PRC0005998,54800139458,AWP,6.2238,516.58,2023-09-10,2024-12-08,PricingFeedA,2026-07-30
PRC0005999,36582971350,AWP,3.1264,128.18,2026-02-28,2026-09-19,PricingFeedB,2026-02-13
PRC0006000,67259185565,MAC,8.5932,154.68,2025-01-16,2026-08-22,PricingFeedB,2025-09-08
PRC_DUP00001,96257168998,AWP,3.988,103.69,2026-01-17,2026-07-30,PricingFeedB,2025-10-16
PRC_DUP00002,51098510786,WAC,13.0564,1201.19,2026-01-12,2026-11-17,PricingFeedB,2026-03-27
PRC_DUP00003,33036992193,Contract Rate,1.9385,40.71,2026-04-03,2028-03-06,PricingFeedA,2025-07-07
PRC_DUP00004,14974572541,WAC,8.27,686.41,2024-01-08,2025-05-21,PricingFeedB,2026-02-14
PRC_DUP00005,33036992193,AWP,23.1492,1597.29,2023-04-16,2024-05-16,PricingFeedA,2025-10-24
PRC_DUP00006,13254104910,MAC,12.5364,1002.91,2025-08-07,2026-10-02,PricingFeedA,2026-07-19
PRC_DUP00007,47040255743,Contract Rate,3.109,80.83,2026-02-25,2027-04-18,PricingFeedB,2025-02-27
PRC_DUP00008,17813492685,MAC,0.7606,30.42,2026-02-06,2026-12-08,PricingFeedB,2025-04-11
PRC_DUP00009,74192691278,Contract Rate,33.6063,1277.04,2023-05-26,2024-11-05,PricingFeedB,2026-03-01
PRC_DUP00010,26718530956,Contract Rate,2.7316,79.22,2024-06-05,2025-10-19,PricingFeedB,2025-01-31
PRC_DUP00011,32345951358,NADAC,5.8631,228.66,2025-09-19,2027-07-12,PricingFeedA,2025-03-07
PRC_DUP00012,71609142040,NADAC,1.5531,100.95,2024-08-24,2025-09-06,PricingFeedB,2025-06-16
PRC_DUP00013,76324394748,NADAC,10.8616,890.65,2025-05-06,2025-10-31,PricingFeedA,2025-02-22
PRC_DUP00014,43412851646,NADAC,3.8837,275.74,2023-03-20,2025-01-23,PricingFeedB,2025-06-13
PRC_DUP00015,52833519370,AWP,13.0418,899.88,2024-04-30,2024-10-22,PricingFeedB,2025-10-01
PRC_DUP00016,26940396868,MAC,5.5326,99.59,2023-01-28,2024-11-30,PricingFeedB,2026-02-24
PRC_DUP00017,76548454081,Contract Rate,3.7909,367.72,2024-10-30,2026-01-07,PricingFeedA,2025-04-10
PRC_DUP00018,15456605232,NADAC,34.8131,2924.3,2024-08-23,2026-02-23,PricingFeedA,2025-03-25
PRC_DUP00019,37986793471,AWP,11.465,1135.04,2023-05-10,2025-01-18,PricingFeedA,2025-07-03
PRC_DUP00020,25904761313,WAC,6.4493,367.61,2023-03-11,2024-01-27,PricingFeedA,2025-06-16
PRC_DUP00021,20269556375,AWP,52.7953,1267.09,2024-06-05,2026-03-01,PricingFeedA,2025-10-30
PRC_DUP00022,68669877665,WAC,13.8707,429.99,2023-04-22,2023-09-06,PricingFeedB,2025-01-28
PRC_DUP00023,26059713727,AWP,9.5222,247.58,2023-05-08,2023-12-22,PricingFeedA,2026-01-01
PRC_DUP00024,17278457796,WAC,7.4885,89.86,2023-05-22,2025-01-27,PricingFeedB,2025-09-27
PRC_DUP00025,99282121398,WAC,1.3136,80.13,2025-11-16,2027-08-28,PricingFeedB,2026-01-14
PRC_DUP00026,13745261453,MAC,5.0544,237.56,2024-10-31,2025-08-12,PricingFeedA,2025-04-18
PRC_DUP00027,62299475227,WAC,10.2846,575.94,2025-09-17,2026-10-17,PricingFeedA,2026-06-14
PRC_DUP00028,33667709457,AWP,23.0961,1478.15,2023-08-16,2025-06-20,PricingFeedA,2026-05-26
PRC_DUP00029,70400541549,AWP,10.9552,635.4,2026-03-05,2027-07-18,PricingFeedB,2025-07-21
PRC_DUP00030,80152664967,WAC,1.3575,85.52,2023-08-25,2025-04-23,PricingFeedA,2026-01-01
PRC_DUP00031,30303185760,NADAC,14.0157,770.86,2025-05-11,2027-01-10,PricingFeedB,2025-07-17
PRC_DUP00032,86680432854,NADAC,3.9575,280.98,2024-10-06,2026-04-25,PricingFeedB,2025-07-31
PRC_DUP00033,42374213026,Contract Rate,6.436,135.16,2025-04-11,2026-04-23,PricingFeedB,2026-02-14
PRC_DUP00034,22951612888,NADAC,10.0184,761.4,2023-09-28,2025-05-15,PricingFeedB,2025-07-05
PRC_DUP00035,74794323539,NADAC,3.5037,133.14,2025-06-12,2025-11-05,PricingFeedB,2025-05-19
PRC_DUP00036,97142643090,Contract Rate,8.4942,781.47,2024-04-02,2025-08-19,PricingFeedA,2026-07-26
PRC_OVR00001,31553546728,WAC,11.6964,666.7,2025-04-23,2027-07-07,PricingFeedA,2025-03-09
PRC_OVR00002,56529194411,NADAC,6.6388,265.56,2025-02-14,2026-12-10,PricingFeedA,2025-01-07
PRC_OVR00003,54705453523,AWP,2.185,203.2,2023-12-23,2025-06-05,PricingFeedB,2025-10-16
PRC_OVR00004,89572512973,Contract Rate,0.3743,12.73,2025-08-21,2026-10-12,PricingFeedA,2025-04-01
PRC_OVR00005,92131319328,Contract Rate,1.5819,110.73,2024-09-17,2025-07-17,PricingFeedB,2025-03-24
PRC_OVR00006,20269556375,AWP,8.723,758.9,2025-11-16,2026-09-01,PricingFeedA,2025-03-10
PRC_OVR00007,87647246210,NADAC,3.481,111.39,2026-02-12,2027-07-15,PricingFeedA,2025-05-20
PRC_OVR00008,70221820796,AWP,7.167,688.03,2023-11-11,2026-02-02,PricingFeedB,2025-03-13
PRC_OVR00009,29268903018,WAC,5.5078,209.3,2023-06-13,2024-04-04,PricingFeedA,2025-05-23
PRC_OVR00010,43701205518,NADAC,50.2547,4924.96,2023-05-08,2025-01-05,PricingFeedA,2026-02-06
PRC_OVR00011,43873981962,AWP,8.5093,791.36,2026-06-15,2028-09-09,PricingFeedA,2025-08-05
PRC_OVR00012,50540304418,NADAC,5.7505,552.05,2023-10-20,2024-09-14,PricingFeedB,2026-07-23
PRC_OVR00013,39273980031,NADAC,6.732,572.22,2026-02-07,2026-10-15,PricingFeedB,2025-01-11
PRC_OVR00014,58914968790,NADAC,15.4168,1079.17,2025-11-09,2026-06-16,PricingFeedA,2025-11-01
PRC_OVR00015,44363144090,WAC,7.3323,139.31,2023-08-09,2025-01-21,PricingFeedA,2025-05-14
PRC_OVR00016,40085120419,NADAC,11.5591,277.41,2025-01-31,2026-09-21,PricingFeedA,2025-10-06
PRC_OVR00017,28631979336,NADAC,45.308,724.93,2024-10-08,2026-03-13,PricingFeedB,2025-02-15
PRC_OVR00018,35743278195,AWP,20.3146,1259.5,2023-08-15,2024-08-30,PricingFeedB,2025-02-19
PRC_OVR00019,82440106680,MAC,14.8388,682.58,2024-03-08,2026-01-28,PricingFeedA,2025-05-18
PRC_OVR00020,22187365237,NADAC,17.2989,397.88,2025-01-23,2025-11-11,PricingFeedB,2026-01-21
PRC_OVR00021,29289502522,NADAC,2.3371,107.51,2024-06-13,2025-07-01,PricingFeedA,2026-08-12
PRC_OVR00022,94714373929,AWP,52.3548,2146.54,2023-09-16,2024-07-30,PricingFeedB,2025-10-08
PRC_OVR00023,69347757174,Contract Rate,8.5599,479.35,2025-03-24,2026-02-28,PricingFeedA,2025-04-01
PRC_OVR00024,36582971350,Contract Rate,38.4969,923.92,2023-04-04,2024-01-18,PricingFeedB,2026-02-14
PRC_OVR00025,20379513865,NADAC,22.0384,837.45,2024-11-25,2025-11-13,PricingFeedA,2025-10-22
PRC_OVR00026,24514910454,MAC,-2.3849,-71.54,2023-07-03,2024-03-20,PricingFeedB,2026-05-10
PRC_OVR00027,96515232917,MAC,2.7031,27.02,2025-04-10,2026-02-07,PricingFeedB,2025-05-14
PRC_OVR00028,70613545988,MAC,14.3116,372.11,2023-03-26,2024-02-21,PricingFeedB,2026-01-23
PRC_OVR00029,77783196614,WAC,1.2863,21.86,2024-02-21,2025-03-31,PricingFeedA,2026-02-23
PRC_OVR00030,82822319745,WAC,10.6664,426.65,2025-07-23,2027-05-26,PricingFeedB,2025-10-22
PRC_OVR00031,80701649845,MAC,5.4225,347.04,2024-02-15,2024-09-04,PricingFeedB,2025-03-16
PRC_OVR00032,59221259051,MAC,9.5395,171.71,2023-12-30,2025-02-05,PricingFeedB,2026-02-23
PRC_OVR00033,58914968790,NADAC,2.0048,100.25,2025-11-09,2026-05-28,PricingFeedB,2025-08-23
